country_code,welfare_type,survey_acronym,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,gini,reporting_pop,reporting_pce,distribution_type,spl,survey_year,survey_coverage,reporting_level
UKR,consumption,HIES,2,1996,2.15,0.072080128778,0.019158823199,0.007907978095,0.351535628286,51057800,540.329895019531,micro,3.696491755621,1996,national,national
UKR,income,HLCS,3,1999,2.15,0.12711,0.022941318998,0.005685086756,0.288594009363,49674000,551.645629882813,group,3.098437134508,1999,national,national
UKR,consumption,HLCS,4,2002 - 2020,2.15,0.02662997034,0.004832116921,0.001455690986,0.290456954963,48202470,679.804077148438,micro,4.087192016272,2002,national,national
UKR,consumption,HLCS,4,2002 - 2020,2.15,0.011385159571,0.001971409266,0.000649058416,0.286648936314,47812949,756.628173828125,micro,4.417868028011,2003,national,national
UKR,consumption,HLCS,4,2002 - 2020,2.15,0.009296715565,0.001391308978,0.000349174026,0.289340164407,47451626,850.410705566406,micro,4.835116779514,2004,national,national
UKR,consumption,HLCS,4,2002 - 2020,2.15,0.003968114998,0.000690004136,0.000184372705,0.290207135834,47105171,1023.84686279297,micro,5.496528811451,2005,national,national
UKR,consumption,HLCS,4,2002 - 2020,2.15,0.001604521381,0.000258085537,5.246043e-05,0.297943922879,46787786,1189.27258300781,micro,5.818828305821,2006,national,national
UKR,consumption,HLCS,4,2002 - 2020,2.15,0.001020307799,0.000175354064,3.6731969e-05,0.270126864509,46509355,1399.49450683594,micro,5.723291308394,2007,national,national
UKR,consumption,HLCS,4,2002 - 2020,2.15,0.000268210883,4.1224057e-05,1.0653366e-05,0.266382301648,46258189,1578.9990234375,micro,6.397644310688,2008,national,national
UKR,consumption,HLCS,4,2002 - 2020,2.15,0.000693182673,0.000140580647,3.3928446e-05,0.253166636711,46053331,1338.33959960938,micro,6.059774096304,2009,national,national
UKR,consumption,HLCS,4,2002 - 2020,2.15,0.000125367973,9.987665e-06,9.44626e-07,0.248189755857,45870741,1436.95861816406,micro,6.427241259237,2010,national,national
UKR,consumption,HLCS,4,2002 - 2020,2.15,0.000113485823,3.659698e-06,1.18018e-07,0.245518438476,45706086,1666.15600585938,micro,6.631057427339,2011,national,national
UKR,consumption,HLCS,4,2002 - 2020,2.15,0.001138470421,3.7783734e-05,1.315153e-06,0.247406568879,45593342,1806.4658203125,micro,6.86878001231,2012,national,national
UKR,consumption,HLCS,4,2002 - 2020,2.15,4.4146459e-05,2.903955e-06,1.91022e-07,0.245549855434,45489648,1928.72778320313,micro,7.193041917901,2013,national,national
UKR,consumption,HLCS,4,2002 - 2020,2.15,0.000122762746,2.5979889e-05,7.230427e-06,0.240253659067,45272155,1784.61499023438,micro,6.9553412366,2014,national,national
UKR,consumption,HLCS,4,2002 - 2020,2.15,0.001232167648,0.000154669532,2.4153485e-05,0.254575403254,45154036,1439.53942871094,micro,6.310984941441,2015,national,national
UKR,consumption,HLCS,4,2002 - 2020,2.15,0.000983474969,5.4858836e-05,4.826699e-06,0.25002203001,45004673,1484.0869140625,micro,6.469593496423,2016,national,national
UKR,consumption,HLCS,4,2002 - 2020,2.15,0.000322239508,4.9634317e-05,1.0052232e-05,0.26049049091,44831135,1629.64306640625,micro,6.914347631339,2017,national,national
UKR,consumption,HLCS,4,2002 - 2020,2.15,9.9352239e-05,2.6878308e-05,7.271537e-06,0.260714857075,44622518,1790.55029296875,micro,7.163902435231,2018,national,national
UKR,consumption,HLCS,4,2002 - 2020,2.15,0.0,0.0,0.0,0.266194662881,44386203,1997.75830078125,micro,7.713921273448,2019,national,national
UKR,consumption,HLCS,4,2002 - 2020,2.15,0.000288256089,5.569522e-05,1.589502e-05,0.256273613123,44132049,2044.79296875,micro,7.449605778841,2020,national,national
URY,income,ENH,0,1981,2.15,0.0,0.0,0.0,0.436454265621,2543974,,micro,8.553528234544,1981,urban,urban
URY,income,ENH,1,1989,2.15,0.006781314767,0.001895267118,0.000895969744,0.423690182972,2745752,,micro,9.184623092871,1989,urban,urban
URY,income,ECH,2,1992 - 2005,2.15,0.005608615407,0.001452046008,0.000607137261,0.414680264077,2826595,,micro,9.723800511147,1992,urban,urban
URY,income,ECH,2,1992 - 2005,2.15,0.005344624141,0.001433016981,0.000669548173,0.409263115321,2904859,,micro,9.985911212517,1995,urban,urban
URY,income,ECH,2,1992 - 2005,2.15,0.00590426171,0.001587968518,0.000785764203,0.407512076876,2930912,,micro,9.684745632047,1996,urban,urban
URY,income,ECH,2,1992 - 2005,2.15,0.005678493995,0.001653904049,0.000724417377,0.4145670129,2957783,,micro,9.668628519079,1997,urban,urban
URY,income,ECH,2,1992 - 2005,2.15,0.006430772162,0.001629272079,0.000648094704,0.424822287467,2983724,,micro,10.214364847216,1998,urban,urban
URY,income,ECH,2,1992 - 2005,2.15,0.006551622952,0.001150510949,0.000411058871,0.429070752137,3029768,,micro,9.722646971604,2000,urban,urban
URY,income,ECH,2,1992 - 2005,2.15,0.00497428991,0.000995939689,0.000314768987,0.450076659717,3046866,,micro,9.28620614241,2001,urban,urban
URY,income,ECH,2,1992 - 2005,2.15,0.006346368342,0.001192598315,0.000407092968,0.455441970948,3060739,,micro,8.362617647716,2002,urban,urban
URY,income,ECH,2,1992 - 2005,2.15,0.00811206848,0.001838999707,0.0006916249,0.450336802309,3072794,,micro,7.131986841712,2003,urban,urban
URY,income,ECH,2,1992 - 2005,2.15,0.010326413064,0.002111920928,0.000740683566,0.458809302946,3084420,,micro,7.219271810774,2004,urban,urban
URY,income,ECH,2,1992 - 2005,2.15,0.008616672713,0.001632097865,0.000548762893,0.447275455125,3096012,,micro,7.554069050568,2005,urban,urban
URY,income,ECH,3,2006 - 2019,2.15,0.005640882636,0.001290883664,0.000532747076,0.459413600701,3322282,,micro,7.499403709753,2006,national,national
URY,income,ECH,3,2006 - 2019,2.15,0.003809727801,0.000879996746,0.000377575501,0.464047350034,3328651,,micro,8.008835538507,2007,national,national
URY,income,ECH,3,2006 - 2019,2.15,0.002275779772,0.000528921418,0.000265440302,0.450815105694,3336126,,micro,8.911923735218,2008,national,national
URY,income,ECH,3,2006 - 2019,2.15,0.002822002421,0.000567181217,0.00026134646,0.455415061894,3344156,,micro,9.478128399012,2009,national,national
URY,income,ECH,3,2006 - 2019,2.15,0.001691162385,0.000544761318,0.000289731506,0.444747909957,3352651,,micro,9.598481817389,2010,national,national
URY,income,ECH,3,2006 - 2019,2.15,0.001394185646,0.00037969002,0.00020436734,0.421751312979,3361637,,micro,10.750931366375,2011,national,national
URY,income,ECH,3,2006 - 2019,2.15,0.001693852961,0.000435813109,0.000214705779,0.399004224279,3371133,,micro,11.183618991986,2012,national,national
URY,income,ECH,3,2006 - 2019,2.15,0.00174248012,0.00047841199,0.000212943076,0.404507836026,3381180,,micro,11.541799791919,2013,national,national
URY,income,ECH,3,2006 - 2019,2.15,0.001534617785,0.000351654141,0.000180318502,0.401109290171,3391662,,micro,12.16028824502,2014,national,national
URY,income,ECH,3,2006 - 2019,2.15,0.001497659456,0.000391889244,0.00020502687,0.401285845147,3402818,11328.415129383,micro,12.35661257133,2015,national,national
URY,income,ECH,3,2006 - 2019,2.15,0.000922716657,0.000286876879,0.000179462383,0.396953411355,3413766,,micro,12.158261495734,2016,national,national
URY,income,ECH,3,2006 - 2019,2.15,0.000663459041,0.000238593232,0.000165227425,0.394643766029,3422200,,micro,12.583127742074,2017,national,national
URY,income,ECH,3,2006 - 2019,2.15,0.000558499547,0.000287063386,0.000190658718,0.396871104937,3427042,,micro,12.302020122583,2018,national,national
URY,income,ECH,3,2006 - 2019,2.15,0.001020720048,0.000345764715,0.000224503902,0.396762918429,3428409,,micro,12.149834024475,2019,national,national
URY,income,ECH,4,2020,2.15,0.002067952682,0.000707934175,0.000445692763,0.401555824216,3429086,,micro,11.313309669384,2020,national,national
URY,income,ECH-S2,5,2021,2.15,0.001121549992,0.000431480475,0.000332204664,0.40776816796,3426260,,micro,11.254476161798,2021,national,national
URY,income,ECH,6,2022,2.15,0.001551757805,0.000468988375,0.000276643959,0.405516763061,3422794,,micro,11.648724773428,2022,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.012488154141,0.008467684245,0.006671931035,0.37599940393,189242000,,micro,15.788273350554,1963,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.012425098741,0.008802947063,0.006975132459,0.381383308184,191889000,,micro,16.426502685392,1964,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.009995963233,0.007373875562,0.005959601576,0.374979422504,194303000,,micro,17.418202550429,1965,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.009982232466,0.006235858065,0.00478929063,0.377825159906,196560000,,micro,17.540356789366,1966,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.009984770156,0.005648251178,0.004481250965,0.368863527891,198712000,,micro,18.60938866004,1967,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.007472127437,0.005356022527,0.004259887083,0.363261148472,200706000,,micro,19.417606320714,1968,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.004991601045,0.003886885265,0.003080836894,0.360145143713,202677000,,micro,20.015670242138,1969,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.009929570406,0.006477593595,0.005165256535,0.366312733673,205052000,15525.7844546749,micro,19.926139112522,1970,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.007471569903,0.00538784508,0.004272567904,0.369174303961,207661000,15916.1874256601,micro,20.254759752561,1971,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.007486614632,0.005249659656,0.004181769371,0.3666134579,209896000,16711.1674591226,micro,21.877703657834,1972,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.00749564328,0.00512284042,0.00409061234,0.361127954263,211909000,17371.5692160314,micro,22.397614534292,1973,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.007471598105,0.005058338543,0.004069144938,0.354765918716,213854000,17069.3783235291,micro,21.718980798486,1974,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.004971543734,0.003973945315,0.003211869388,0.356484102226,215973000,17285.1481342575,micro,21.938877704336,1975,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.004986818213,0.004169902217,0.003498070985,0.355605419685,218035000,18075.9370926686,micro,22.552547916256,1976,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.00499498971,0.003426780888,0.002541737446,0.355043442678,220239000,18651.366356549,micro,22.599274301198,1977,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.004999420175,0.003669719302,0.002805637593,0.347900282009,222585000,19262.4486420918,micro,23.044415546534,1978,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.004998207458,0.004100940585,0.003383352264,0.347588963324,225055000,19503.8822065717,micro,23.571570872689,1979,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.004995189119,0.003134286868,0.002294500785,0.347169207408,227225000,19257.3114490043,micro,22.54705958377,1980,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.004992745314,0.00341808563,0.002538235849,0.354875438417,229466000,19333.6547288051,micro,21.925863481288,1981,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.007477311402,0.004416525202,0.003502601387,0.366604298401,231664000,19430.5450177844,micro,22.010351473648,1982,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.004997946001,0.00399480607,0.003228597588,0.37292020612,233792000,20343.6531575075,micro,22.676060842211,1983,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.004955393997,0.003517952698,0.002649866851,0.373443415293,235825000,21229.2802289833,micro,23.547985557326,1984,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.00497092015,0.003609430928,0.002745591154,0.376406764457,237924000,22131.4411198534,micro,23.765691891749,1985,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.004961908706,0.003825129443,0.003012745636,0.37556351299,240133000,22833.0602457805,micro,24.435939293248,1986,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.00499271471,0.003200184891,0.002342915295,0.371961176723,242289000,23396.5434666865,micro,25.326353617769,1987,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.004992038965,0.00265262662,0.002021577362,0.377050922762,244499000,24153.4799733332,micro,25.442736724052,1988,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.00499201257,0.002617895843,0.002016145488,0.382379665372,246819000,24624.0456731451,micro,25.557728887118,1989,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.00497143244,0.002863552216,0.002115102036,0.382625044627,249623000,24837.8214627659,micro,24.880884631431,1990,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.004993872104,0.003156343122,0.002309230529,0.380448568241,252981000,24552.3728343235,micro,24.944579998304,1991,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.004978993377,0.003338984166,0.002466096947,0.383728135392,256514000,25105.3079208152,micro,24.802188004398,1992,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.004996585547,0.003729720539,0.002878330115,0.403631082985,259919000,25639.5479937981,micro,24.488807397018,1993,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.004997927894,0.003961633341,0.003181242863,0.399853974379,263126000,26308.3002249873,micro,24.912373305711,1994,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.004999813703,0.004096811631,0.0033764222,0.398536159742,266278000,26763.9247327981,micro,25.130431802289,1995,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.007485454101,0.004311001345,0.003727176904,0.403083330195,269394000,27372.2990638247,micro,25.356533640954,1996,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.007490616451,0.005054616017,0.004064053139,0.405241579621,272657000,28063.0929042717,micro,25.96398841095,1997,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.007488340605,0.005669610777,0.004533008061,0.399517838743,275854000,29211.0334488534,micro,27.041343065045,1998,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.007480562125,0.004953879293,0.004010983181,0.399844242395,279040000,30431.4377006881,micro,27.539443447585,1999,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.007495953663,0.005167649308,0.004128366784,0.40138903907,282162411,31610.5112101555,micro,27.738523049158,2000,national,national
USA,income,CPS-LIS,0,1963 - 2001,2.15,0.00749306928,0.006190074703,0.005162956838,0.405943074966,284968955,32074.2798246216,micro,27.592775469825,2001,national,national
USA,income,CPS-ASEC-LIS,1,2002 - 2022,2.15,0.007489158614,0.005878404689,0.00475999557,0.403520575459,287625193,32586.1693798151,micro,27.925163933931,2002,national,national
USA,income,CPS-ASEC-LIS,1,2002 - 2022,2.15,0.009974197329,0.007262340339,0.005896290572,0.407700711749,290107933,33329.5681714433,micro,28.041238728344,2003,national,national
USA,income,CPS-ASEC-LIS,1,2002 - 2022,2.15,0.009998820511,0.007640476938,0.006258671327,0.402505361227,292805298,34267.4797298237,micro,28.174174839066,2004,national,national
USA,income,CPS-ASEC-LIS,1,2002 - 2022,2.15,0.009997318108,0.007519928289,0.006141493405,0.40962886198,295516599,35155.4950217872,micro,28.336891374496,2005,national,national
USA,income,CPS-ASEC-LIS,1,2002 - 2022,2.15,0.009989091468,0.007655434579,0.006279328907,0.413959000182,298379912,35826.9426193812,micro,28.634183406814,2006,national,national
USA,income,CPS-ASEC-LIS,1,2002 - 2022,2.15,0.009998904436,0.007439850661,0.006118988916,0.407958969953,301231207,36350.5022306669,micro,28.786943255637,2007,national,national
USA,income,CPS-ASEC-LIS,1,2002 - 2022,2.15,0.009997492412,0.007983624409,0.006592350077,0.408091663618,304093966,36062.3191549943,micro,28.015628568768,2008,national,national
USA,income,CPS-ASEC-LIS,1,2002 - 2022,2.15,0.009993860188,0.006722073339,0.005510738692,0.406083359209,306771529,35280.8771116436,micro,28.264005589507,2009,national,national
USA,income,CPS-ASEC-LIS,1,2002 - 2022,2.15,0.009997267974,0.007980546626,0.006588176944,0.40007545934,309327143,35656.2589594667,micro,27.934890338207,2010,national,national
USA,income,CPS-ASEC-LIS,1,2002 - 2022,2.15,0.009989761698,0.007593963189,0.006223617047,0.40934194533,311583481,36000.3691755405,micro,27.756792575033,2011,national,national
USA,income,CPS-ASEC-LIS,1,2002 - 2022,2.15,0.009984796841,0.007862912306,0.00647017265,0.4093411823,313877662,36225.8876931484,micro,27.90670301199,2012,national,national
USA,income,CPS-ASEC-LIS,1,2002 - 2022,2.15,0.009954639154,0.007641958284,0.006274855656,0.406492375368,316059947,36603.1810794425,micro,27.741376173314,2013,national,national
USA,income,CPS-ASEC-LIS,1,2002 - 2022,2.15,0.01248946822,0.009357356193,0.007596385345,0.415080209265,318386329,37364.1408579449,micro,27.041587656319,2014,national,national
USA,income,CPS-ASEC-LIS,1,2002 - 2022,2.15,0.012491881047,0.008297967725,0.006844500146,0.412356059987,320738994,38340.950835557,micro,28.360646773276,2015,national,national
USA,income,CPS-ASEC-LIS,1,2002 - 2022,2.15,0.009993910607,0.00818707814,0.006830181034,0.41118967542,323071755,38998.4027975457,micro,29.970311104271,2016,national,national
USA,income,CPS-ASEC-LIS,1,2002 - 2022,2.15,0.012499228773,0.009261288492,0.007580452607,0.411772360676,325122128,39774.807493263,micro,30.399207958904,2017,national,national
USA,income,CPS-ASEC-LIS,1,2002 - 2022,2.15,0.009997918753,0.007917072383,0.006521169767,0.414051708395,326838199,40650.4809769803,micro,31.733630184845,2018,national,national
USA,income,CPS-ASEC-LIS,1,2002 - 2022,2.15,0.009991705216,0.007241509124,0.005882274427,0.41533517323,328329953,41275.815597001,micro,33.671377496599,2019,national,national
USA,income,CPS-ASEC-LIS,1,2002 - 2022,2.15,0.002499740859,0.002209073317,0.001952204327,0.396821127857,331511512,39848.6178392502,micro,35.336934893346,2020,national,national
USA,income,CPS-ASEC-LIS,1,2002 - 2022,2.15,0.002487189591,0.002197981499,0.001942402255,0.396964628815,332031554,43130.3767081125,micro,34.56743144909,2021,national,national
